parameter_id,MGP_MLN_074_001
parameter_name,Effector CD8+ T cells - % of CD45+
gene_symbol,Golm2
gene_accession_id,MGI:2443129
mouse_life_stage,Early adult
analysis_id,46tjs2ud465q2q9
pvalue,0.332862
mouse_strain,C57BL
