parameter_id,IMPC_HEM_038_001
gene_symbol,Slc17a9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Basophil differential count
pvalue,0.4021723
gene_accession_id,MGI:1919107
analysis_id,heyxw22dfd358uu
