pvalue,0.2839642
analysis_id,wbcebn9t292f441
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_OFD_021_001
gene_accession_id,MGI:1339969
gene_symbol,Gja10
parameter_name,Number of rears - total
