parameter_id,IMPC_IMM_063_001
parameter_name,B Cells
gene_symbol,Casq1
gene_accession_id,MGI:1309468
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.5883545
analysis_id,r5a85beun90l591
