parameter_id,IMPC_IMM_073_001
analysis_id,967s3vklquj4tv0
pvalue,0.2749688
parameter_name,cDCs CD11b Type
gene_symbol,Grem2
mouse_life_stage,E18.5
mouse_strain,C59BL
gene_accession_id,MGI:1344367
