mouse_life_stage,Late adult
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_id,IMPC_IMM_063_001
parameter_name,B Cells
gene_accession_id,MGI:2446186
analysis_id,5j81ei383084uhp
pvalue,0.7024827
