mouse_life_stage,Early adult
pvalue,0.9125531
analysis_id,s7d508ahzu06zgy
gene_symbol,Golm2
gene_accession_id,MGI:2443129
parameter_name,Aggression
parameter_id,IMPC_CSD_079_001
mouse_strain,C57BL
