parameter_id,IMPC_GEL_017_002
mouse_life_stage,Early adult
parameter_name,Pale yolk sac
pvalue,0.634554
analysis_id,086c750mk1pmebr
gene_accession_id,MGI:1916043
mouse_strain,C57BL
gene_symbol,Rab3gap2
