parameter_id,M-G-P_008_001_013
mouse_life_stage,Early adult
gene_accession_id,MGI:1341628
mouse_strain,C57BL
analysis_id,n3iy6x4la42h8xi
parameter_name,Startle Response
pvalue,0.696082
gene_symbol,Atrn
