gene_symbol,Slc2a8
analysis_id,8451084owj496e4
mouse_strain,C57BL
pvalue,0.2244296
gene_accession_id,MGI:1860103
parameter_id,ESLIM_007_001_007
mouse_life_stage,Early adult
parameter_name,Periphery resting time
