parameter_id,M-G-P_020_001_001
pvalue,0.4015786
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Ola1
parameter_name,Body Weight
gene_accession_id,MGI:1914309
analysis_id,2z59x2503q3pk84
