parameter_id,IMPC_HEM_002_001
gene_symbol,Bach2
parameter_name,Red blood cell count
pvalue,0.288608
mouse_life_stage,Early adult
gene_accession_id,MGI:894679
analysis_id,2ri1u3s2sat9196
mouse_strain,C57BL
