mouse_strain,C57BL
gene_symbol,Atg4c
parameter_name,Startle response
analysis_id,m9ot749l51s37hp
gene_accession_id,MGI:2651854
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_013
pvalue,0.2420182
