parameter_name,Follicular B cells - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:3522699
analysis_id,19952z9i08u0599
parameter_id,MGP_IMM_112_001
mouse_strain,C57BL
pvalue,0.3430043
gene_symbol,Trpa1
