mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,10670k0lp0820n3
gene_accession_id,MGI:1345282
parameter_name,Embryo Size
pvalue,0.3640077
parameter_id,IMPC_GEL_032_001
gene_symbol,Slc30a4
