parameter_id,IMPC_CBC_058_001
gene_accession_id,MGI:2448481
pvalue,0.5152296
parameter_name,Cholesterol ratio
analysis_id,h5tz32891fg4q3i
gene_symbol,Mgst2
mouse_strain,C57BL
mouse_life_stage,Early adult
