gene_symbol,Slc30a4
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Middle aged adult
analysis_id,ng7yyv937slh2nt
parameter_name,Startle response
pvalue,0.410452
parameter_id,HMGULA_SHI_009_001
