gene_symbol,Frmpd1
analysis_id,2cyv3g7fn404xu5
mouse_strain,C57BL
parameter_id,MGP_PBI_011_001
mouse_life_stage,Middle aged adult
parameter_name,KLRG1+ mature NK cell percentage
gene_accession_id,MGI:2446274
pvalue,1.015645
