parameter_id,MGP_MLN_093_001
gene_symbol,Ahctf1
mouse_strain,C57BL
pvalue,0.4489051
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
analysis_id,p702m1bo64iuy91
parameter_name,KLRG1+ NK cells - % of CD45+
