parameter_id,IMPC_CBC_008_001
mouse_life_stage,E9.5
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
mouse_strain,C57BL
analysis_id,8d9fla0gpy327t1
pvalue,0.6214346
parameter_name,Total bilirubin
