mouse_life_stage,Middle aged adult
pvalue,0.3962701
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_id,IMPC_CSD_069_001
analysis_id,mzb8467593qa590
gene_symbol,Hpca
parameter_name,Upper teeth appearance
