mouse_life_stage,Early adult
parameter_name,Vibrissae - appearance
gene_symbol,Prkcq
analysis_id,hm2uq8yj7135if1
mouse_strain,C57BL
parameter_id,HMGULA_DYS_024_001
gene_accession_id,MGI:97601
pvalue,0.3515216
