parameter_id,MGP_PBI_004_001
gene_symbol,Trp53rkb
parameter_name,CD8+ alpha beta T cell percentage
mouse_life_stage,Early adult
analysis_id,88p63flp0euqdz3
mouse_strain,C57BL
pvalue,0.4013192
gene_accession_id,MGI:1914050
