pvalue,0.1969432
parameter_name,Total ab T cells - % of CD45+
analysis_id,8zoor0buu75o4tf
gene_accession_id,MGI:1345282
parameter_id,MGP_MLN_063_001
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
