mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_PLC_002_001
parameter_name,HDL cholesterol
analysis_id,6x2148hik197310
gene_symbol,Dhdds
gene_accession_id,MGI:1914672
pvalue,0.7185589
