gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_name,Percent time in light
gene_accession_id,MGI:1345282
parameter_id,IMPC_LDT_008_001
pvalue,0.954399
analysis_id,46zx7753hu5r250
mouse_life_stage,Late adult
