mouse_strain,C57BL
parameter_id,MGP_PBI_020_001
gene_accession_id,MGI:1332236
parameter_name,Eosinophil percentage
analysis_id,4cwbjt0tog38d7d
gene_symbol,Cds2
mouse_life_stage,Early adult
pvalue,0.210917
