mouse_strain,C57BL
parameter_name,Distance travelled - total
gene_accession_id,MGI:109356
mouse_life_stage,Middle aged adult
gene_symbol,Snap23
parameter_id,JAX_OFD_020_001
analysis_id,91f2s2vqan398o1
pvalue,0.3257274
