parameter_id,IMPC_XRY_064_001
parameter_name,Thoracic processes
analysis_id,ww3673w9r53458x
gene_accession_id,MGI:891989
mouse_life_stage,Early adult
gene_symbol,Npbwr1
mouse_strain,C57BL
pvalue,0.8878021
