mouse_strain,129SV
parameter_id,IMPC_CSD_033_001
pvalue,0.4984204
gene_symbol,Bpifa3
analysis_id,di1zr0rn4zg4o2p
mouse_life_stage,Early adult
parameter_name,Gait
gene_accession_id,MGI:1920638
