parameter_id,IMPC_ABR_008_001
gene_symbol,Cmpk1
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913838
parameter_name,18kHz-evoked ABR Threshold
pvalue,0.2013902
analysis_id,32ih4j8221n265w
