parameter_id,IMPC_CBC_006_001
analysis_id,luex992yguu2x7w
mouse_life_stage,Early adult
mouse_strain,129SV
gene_symbol,Cds2
gene_accession_id,MGI:1332236
pvalue,0.8025909
parameter_name,Total protein
