parameter_id,HMGULA_CBC_003_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Chloride
gene_symbol,Nemp2
gene_accession_id,MGI:2444113
pvalue,0.848171
analysis_id,8h0543f14k8v0u9
