parameter_id,MGP_MLN_063_001
analysis_id,5h98lvjo25xuxgt
pvalue,0.417725
mouse_life_stage,E9.5
parameter_name,Total ab T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1917810
gene_symbol,Wars2
