gene_symbol,Slc30a4
analysis_id,o4ije73xjzw8oyi
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1345282
parameter_id,M-G-P_016_001_006
pvalue,0.0743718
parameter_name,Mean-corpuscular-haemoglobin
