pvalue,0.821437
gene_symbol,Rab13
mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
analysis_id,292ehsoeic718q0
mouse_strain,C57BL
parameter_name,Chloride
parameter_id,HMGULA_CBC_003_001
