parameter_id,IMPC_GEL_029_001
mouse_life_stage,Early adult
gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,3844qcxl49z2fuc
gene_accession_id,MGI:2446274
pvalue,0.8845876
parameter_name,Midbrain
