mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
analysis_id,22286q98fwj1431
gene_symbol,Nanp
parameter_name,CD8+ alpha beta T cell percentage
parameter_id,MGP_PBI_004_001
pvalue,0.2183755
mouse_strain,C57BL
