parameter_id,M-G-P_006_001_026
mouse_strain,C57BL
gene_symbol,Snap23
analysis_id,0580ub0g46mp518
gene_accession_id,MGI:109356
parameter_name,Fusion of vertebrae
pvalue,0.5443064
mouse_life_stage,Early adult
