pvalue,0.4743857
gene_symbol,Arpc2
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
gene_accession_id,MGI:1923959
analysis_id,0ytc0y92pns706t
parameter_id,IMPC_IMM_004_002
mouse_life_stage,Early adult
mouse_strain,C57BL
