mouse_strain,C57BL
parameter_id,UCD_OWT_003_001
analysis_id,575b3nms3tns6zr
pvalue,0.8062358
gene_accession_id,MGI:98446
gene_symbol,Med22
mouse_life_stage,Early adult
parameter_name,Spleen weight
