mouse_life_stage,Late adult
gene_accession_id,MGI:2441730
analysis_id,63649u3w5miew43
gene_symbol,Tbl1xr1
pvalue,0.6024719
parameter_id,IMPC_XRY_022_001
parameter_name,Radius
mouse_strain,C57BL
