parameter_id,IMPC_OFD_016_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,68b6r7305wmui50
gene_symbol,Arpc5l
pvalue,0.6235063
parameter_name,Center permanence time
gene_accession_id,MGI:1921442
