mouse_life_stage,Early adult
analysis_id,9f951d0215rjuwt
gene_accession_id,MGI:2446274
pvalue,0.3851975
mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_name,B1B Cells
parameter_id,IMPC_IMM_064_001
