parameter_id,IMPC_OFD_013_001
mouse_life_stage,Early adult
pvalue,0.8990665
parameter_name,Periphery average speed
gene_symbol,Alkbh3
analysis_id,c7192s94894m3x9
mouse_strain,C57BL
gene_accession_id,MGI:1916363
