parameter_id,IMPC_IMM_064_001
mouse_strain,C57BL
analysis_id,k73qd8q3q8mv516
gene_accession_id,MGI:99915
gene_symbol,Lamb3
pvalue,0.9758403
parameter_name,B1B Cells
mouse_life_stage,Early adult
