parameter_id,M-G-P_005_001_006
parameter_name,Body Length
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
mouse_strain,C57BL
analysis_id,y6614fbv3g4ig6c
mouse_life_stage,E9.5
pvalue,0.722912
