mouse_life_stage,E9.5
parameter_id,IMPC_IMM_051_001
parameter_name,Monocytes
gene_symbol,Orc2
pvalue,0.8347319
analysis_id,9ncdu2ud833eb5h
gene_accession_id,MGI:1328306
mouse_strain,C57BL
