parameter_id,IMPC_GEL_063_001
mouse_strain,C57BL
gene_accession_id,MGI:1913483
pvalue,0.2318177
parameter_name,Delayed embryonic development
gene_symbol,Dmap1
analysis_id,8162p5ktg3210ff
mouse_life_stage,E12.5
