mouse_strain,C57BL
gene_symbol,Mecom
mouse_life_stage,E15.5
analysis_id,z2mdz26424zl61t
parameter_id,IMPC_OFD_020_001
parameter_name,Distance travelled - total
gene_accession_id,MGI:95457
pvalue,0.1242289
