mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
parameter_name,Stroke Volume
pvalue,0.4309108
analysis_id,16121586619azm0
gene_symbol,Wars2
parameter_id,IMPC_ECH_003_001
mouse_strain,C57BL
