parameter_id,IMPC_XRY_067_001
gene_accession_id,MGI:109356
pvalue,0.4274834
mouse_strain,C57BL
gene_symbol,Snap23
analysis_id,3430t509782q1yg
parameter_name,Caudal processes
mouse_life_stage,Middle aged adult
