parameter_id,JAX_OFD_017_001
pvalue,0.7339815
gene_accession_id,MGI:2181659
mouse_strain,C57BL
gene_symbol,Tox
analysis_id,t4ae1vd4dvx8i14
parameter_name,Center average speed
mouse_life_stage,Early adult
