parameter_id,JAX_OFD_015_001
gene_accession_id,MGI:1933159
analysis_id,sa6f2l5c336sw51
pvalue,0.9980598
mouse_strain,C57BL
gene_symbol,Rnf114
parameter_name,Center resting time
mouse_life_stage,Early adult
