parameter_id,IMPC_OFD_012_001
gene_symbol,Wars2
parameter_name,Periphery permanence time
analysis_id,egi2364z0d39i4m
gene_accession_id,MGI:1917810
mouse_strain,C57BL
pvalue,0.6013994
mouse_life_stage,E9.5
