parameter_id,IMPC_DXA_006_001
mouse_strain,C57BL
analysis_id,s2vrc1p981m1s47
mouse_life_stage,Early adult
parameter_name,Body length
gene_symbol,Sfpq
gene_accession_id,MGI:1918764
pvalue,0.1113722
