mouse_strain,C57BL
pvalue,0.6706498
parameter_id,JAXLA_OFD_017_001
parameter_name,Center average speed
analysis_id,mw160p3640031v7
mouse_life_stage,Early adult
gene_symbol,Inka2
gene_accession_id,MGI:1923497
