mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD45+
gene_symbol,Alkbh3
gene_accession_id,MGI:1916363
pvalue,0.5783788
analysis_id,2sb9fh4um4x6n39
mouse_life_stage,Early adult
parameter_id,MGP_MLN_066_001
