parameter_id,IMPC_CSD_029_001
gene_symbol,Dmap1
parameter_name,Activity (body position)
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913483
analysis_id,636z60vq6sc48xa
pvalue,0.7402511
