parameter_id,IMPC_GEL_057_001
gene_accession_id,MGI:1915087
analysis_id,d6a9y3j03k91ltd
pvalue,0.6894646
parameter_name,Heart looping
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,Early adult
