parameter_id,MGP_PBI_009_001
analysis_id,w06z7mak177v365
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
pvalue,0.7531848
gene_accession_id,MGI:2140475
gene_symbol,AU040320
