parameter_id,MGP_MLN_021_001
gene_accession_id,MGI:1922855
gene_symbol,Kdm5b
pvalue,0.08042094
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,73rr89fz85g4426
