mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_CSD_008_001
gene_symbol,Plcb1
analysis_id,982vur8me0ze96e
parameter_name,Startle response
pvalue,0.8523531
gene_accession_id,MGI:97613
