parameter_id,IMPC_HEM_030_001
pvalue,0.6695437
gene_accession_id,MGI:1913506
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Ssr2
analysis_id,7c1t39r73t35rav
parameter_name,Neutrophil cell count
